"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"24/04/2023";"1400";"29,6";"30,1";"28,0";"39,0";"53,0";"37,0";"14,4";"18,0";"13,7";"984,1";"984,5";"984,1";"3,9";"113,0";"8,1";"2245,40";"0,0"
"24/04/2023";"1500";"31,2";"31,4";"29,6";"34,0";"40,0";"33,0";"13,5";"14,7";"12,8";"983,1";"984,1";"983,1";"4,2";"111,0";"9,3";"2719,20";"0,0"
"24/04/2023";"1600";"31,8";"32,2";"31,1";"33,0";"36,0";"33,0";"13,8";"15,2";"13,1";"982,5";"983,1";"982,4";"3,6";"123,0";"9,0";"2861,40";"0,0"
"24/04/2023";"1700";"31,5";"32,7";"31,2";"34,0";"36,0";"31,0";"13,6";"14,6";"13,2";"981,8";"982,5";"981,7";"3,8";"123,0";"8,4";"2502,50";"0,0"
"24/04/2023";"1800";"31,8";"32,7";"31,5";"38,0";"38,0";"32,0";"15,6";"15,6";"13,3";"981,6";"981,8";"981,5";"4,4";"122,0";"8,8";"1748,70";"0,0"
"24/04/2023";"1900";"31,3";"31,6";"30,9";"35,0";"39,0";"35,0";"14,0";"15,7";"13,9";"981,8";"981,8";"981,6";"4,3";"117,0";"8,3";"878,60";"0,0"
"24/04/2023";"2000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24/04/2023";"2100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24/04/2023";"2200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"24/04/2023";"2300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25/04/2023";"0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25/04/2023";"0100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25/04/2023";"0200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25/04/2023";"0300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25/04/2023";"0400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25/04/2023";"0500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25/04/2023";"0600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25/04/2023";"0700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25/04/2023";"0800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25/04/2023";"0900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25/04/2023";"1000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25/04/2023";"1100";"25,6";"25,9";"24,7";"68,0";"76,0";"68,0";"19,4";"20,5";"19,4";"985,5";"985,5";"984,6";"3,5";"127,0";"6,4";"1332,40";"0,0"
"25/04/2023";"1200";"27,2";"27,8";"25,6";"60,0";"69,0";"59,0";"18,8";"19,8";"18,6";"986,0";"986,0";"985,5";"3,5";"132,0";"7,1";"1444,60";"0,0"
"25/04/2023";"1300";"28,7";"29,1";"26,8";"55,0";"63,0";"53,0";"18,8";"19,5";"18,2";"985,8";"986,1";"985,8";"4,4";"129,0";"7,2";"2215,40";"0,0"
"25/04/2023";"1400";"29,2";"29,8";"28,3";"51,0";"56,0";"50,0";"17,9";"18,9";"17,8";"985,2";"985,8";"985,2";"3,5";"130,0";"7,2";"1837,10";"0,0"
"25/04/2023";"1500";"";"";"";"";"";"";"";"";"";"984,6";"";"";"3,6";"128,0";"";"";"0,0"
"25/04/2023";"1600";"";"";"";"";"";"";"";"";"";"983,9";"984,6";"983,9";"4,6";"130,0";"9,3";"";"0,0"
"25/04/2023";"1700";"";"";"";"";"";"";"";"";"";"983,7";"983,9";"983,6";"6,2";"136,0";"10,4";"";"0,0"
"25/04/2023";"1800";"";"";"";"";"";"";"";"";"";"983,3";"983,7";"983,3";"3,7";"170,0";"9,9";"";"0,0"
"25/04/2023";"1900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25/04/2023";"2000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25/04/2023";"2100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25/04/2023";"2200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25/04/2023";"2300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"26/04/2023";"0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"26/04/2023";"0100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"26/04/2023";"0200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"26/04/2023";"0300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"26/04/2023";"0400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"26/04/2023";"0500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"26/04/2023";"0600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"26/04/2023";"0700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"26/04/2023";"0800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"26/04/2023";"0900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"26/04/2023";"1000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"26/04/2023";"1100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"26/04/2023";"1200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"26/04/2023";"1300";"28,0";"28,3";"24,9";"65,0";"84,0";"64,0";"20,7";"23,0";"20,7";"984,9";"985,5";"984,9";"3,5";"128,0";"7,1";"2382,80";"0,2"
"26/04/2023";"1400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"26/04/2023";"1500";"30,8";"30,8";"27,5";"49,0";"68,0";"49,0";"18,8";"21,3";"18,8";"983,1";"984,3";"983,1";"3,4";"137,0";"8,8";"2216,40";"0,0"
"26/04/2023";"1600";"30,7";"31,7";"30,2";"49,0";"51,0";"46,0";"18,8";"19,5";"18,2";"982,1";"983,1";"982,1";"4,3";"125,0";"7,3";"2219,50";"0,0"
"26/04/2023";"1700";"29,9";"31,4";"29,6";"56,0";"57,0";"49,0";"20,2";"20,6";"18,8";"981,5";"982,1";"981,5";"4,9";"104,0";"10,8";"1922,60";"0,0"
"26/04/2023";"1800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"26/04/2023";"1900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"26/04/2023";"2000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"26/04/2023";"2100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"26/04/2023";"2200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"26/04/2023";"2300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"27/04/2023";"0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"27/04/2023";"0100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"27/04/2023";"0200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"27/04/2023";"0300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"27/04/2023";"0400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"27/04/2023";"0500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"27/04/2023";"0600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"27/04/2023";"0700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"27/04/2023";"0800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"27/04/2023";"0900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"27/04/2023";"1000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"27/04/2023";"1100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"27/04/2023";"1200";"25,9";"";"";"77,0";"";"";"21,5";"";"";"984,9";"";"";"1,5";"139,0";"";"747,90";"0,0"
"27/04/2023";"1300";"27,6";"27,8";"25,9";"68,0";"77,0";"68,0";"21,2";"22,1";"21,0";"984,8";"985,0";"984,8";"2,2";"100,0";"4,3";"1861,00";"0,0"
"27/04/2023";"1400";"28,4";"28,6";"27,2";"63,0";"70,0";"62,0";"20,7";"21,6";"20,5";"983,8";"984,8";"983,8";"1,8";"112,0";"4,5";"2088,20";"0,0"
"27/04/2023";"1500";"28,2";"29,0";"28,0";"64,0";"65,0";"60,0";"20,8";"21,2";"20,3";"982,9";"983,8";"982,9";"1,3";"91,0";"3,6";"1170,50";"0,0"
"27/04/2023";"1600";"29,5";"30,0";"28,1";"58,0";"65,0";"57,0";"20,3";"21,6";"20,1";"981,9";"982,9";"981,9";"1,3";"295,0";"4,7";"1884,40";"0,0"
"27/04/2023";"1700";"30,7";"31,3";"29,5";"53,0";"59,0";"51,0";"20,0";"21,0";"19,5";"980,9";"981,9";"980,9";"1,1";"252,0";"2,9";"2173,80";"0,0"
"27/04/2023";"1800";"31,6";"31,8";"30,2";"46,0";"54,0";"46,0";"18,7";"20,5";"18,7";"980,2";"980,9";"980,2";"0,7";"201,0";"2,8";"1879,30";"0,0"
"27/04/2023";"1900";"31,5";"32,1";"30,9";"48,0";"49,0";"45,0";"19,0";"19,8";"18,1";"980,3";"980,3";"980,2";"1,7";"147,0";"3,4";"1364,40";"0,0"
"27/04/2023";"2000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"27/04/2023";"2100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"27/04/2023";"2200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"27/04/2023";"2300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"28/04/2023";"0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"28/04/2023";"0100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"28/04/2023";"0200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"28/04/2023";"0300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"28/04/2023";"0400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"28/04/2023";"0500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"28/04/2023";"0600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"28/04/2023";"0700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"28/04/2023";"0800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"28/04/2023";"0900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"28/04/2023";"1000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"28/04/2023";"1100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"28/04/2023";"1200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"28/04/2023";"1300";"27,0";"28,1";"25,8";"74,0";"82,0";"71,0";"21,9";"23,4";"21,8";"985,3";"985,6";"985,3";"1,5";"120,0";"3,2";"1656,80";"0,2"
"28/04/2023";"1400";"30,1";"30,1";"27,0";"67,0";"75,0";"63,0";"23,2";"23,4";"21,4";"984,4";"985,3";"984,4";"1,1";"62,0";"3,3";"2621,60";"0,0"
"28/04/2023";"1500";"30,7";"30,8";"29,3";"56,0";"67,0";"56,0";"21,0";"22,6";"20,6";"983,4";"984,4";"983,4";"1,6";"128,0";"4,3";"3330,60";"0,0"
"28/04/2023";"1600";"31,7";"31,8";"30,4";"51,0";"59,0";"51,0";"20,3";"22,1";"20,1";"982,2";"983,4";"982,2";"2,1";"123,0";"4,4";"3112,90";"0,0"
"28/04/2023";"1700";"32,0";"32,6";"31,3";"51,0";"54,0";"47,0";"20,5";"21,4";"19,5";"981,2";"982,2";"981,2";"2,9";"128,0";"5,9";"2681,80";"0,0"
"28/04/2023";"1800";"31,1";"33,4";"31,1";"52,0";"52,0";"45,0";"19,9";"21,0";"19,0";"980,8";"981,2";"980,8";"4,2";"132,0";"8,1";"2345,50";"0,0"
"28/04/2023";"1900";"30,2";"32,1";"30,2";"54,0";"58,0";"43,0";"19,8";"21,0";"18,0";"981,1";"981,2";"980,8";"4,4";"130,0";"8,6";"1370,60";"0,0"
"28/04/2023";"2000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"28/04/2023";"2100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"28/04/2023";"2200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"28/04/2023";"2300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"29/04/2023";"0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"29/04/2023";"0100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"29/04/2023";"0200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"29/04/2023";"0300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"29/04/2023";"0400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"29/04/2023";"0500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"29/04/2023";"0600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"29/04/2023";"0700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"29/04/2023";"0800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"29/04/2023";"0900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"29/04/2023";"1000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"29/04/2023";"1100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"29/04/2023";"1200";"27,5";"28,1";"26,4";"71,0";"80,0";"70,0";"21,8";"22,7";"21,7";"986,6";"986,7";"986,4";"2,6";"83,0";"4,8";"1415,00";"0,0"
"29/04/2023";"1300";"29,6";"29,6";"27,5";"57,0";"72,0";"57,0";"20,2";"22,5";"20,1";"986,0";"986,7";"986,0";"3,1";"107,0";"6,3";"2671,10";"0,0"
"29/04/2023";"1400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"29/04/2023";"1500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"29/04/2023";"1600";"32,6";"32,7";"30,6";"47,0";"53,0";"45,0";"20,0";"21,0";"18,6";"982,7";"983,9";"982,7";"2,0";"86,0";"5,5";"2950,10";"0,0"
"29/04/2023";"1700";"32,9";"33,2";"31,9";"45,0";"48,0";"42,0";"19,2";"20,0";"18,1";"981,9";"982,7";"981,9";"2,4";"136,0";"5,6";"2686,80";"0,0"
"29/04/2023";"1800";"33,1";"33,4";"32,6";"42,0";"45,0";"40,0";"18,5";"19,2";"17,5";"981,2";"981,9";"981,2";"2,2";"77,0";"6,1";"1952,20";"0,0"
"29/04/2023";"1900";"33,0";"";"";"44,0";"";"";"18,9";"";"";"981,3";"";"";"2,3";"106,0";"";"184,90";"0,0"
"29/04/2023";"2000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"29/04/2023";"2100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"29/04/2023";"2200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"29/04/2023";"2300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"30/04/2023";"0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"30/04/2023";"0100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"30/04/2023";"0200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"30/04/2023";"0300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"30/04/2023";"0400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"30/04/2023";"0500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"30/04/2023";"0600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"30/04/2023";"0700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"30/04/2023";"0800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"30/04/2023";"0900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"30/04/2023";"1000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"30/04/2023";"1100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"30/04/2023";"1200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"30/04/2023";"1300";"28,3";"28,8";"26,8";"68,0";"77,0";"67,0";"21,7";"23,1";"21,4";"985,1";"985,3";"985,1";"3,0";"137,0";"5,3";"2172,10";"0,0"
"30/04/2023";"1400";"28,9";"29,9";"28,0";"65,0";"71,0";"62,0";"21,6";"22,8";"21,3";"984,4";"985,1";"984,4";"3,1";"145,0";"5,3";"2475,40";"0,0"
"30/04/2023";"1500";"30,1";"30,2";"26,9";"63,0";"82,0";"63,0";"22,4";"24,4";"20,9";"983,2";"984,4";"983,2";"1,1";"69,0";"5,5";"2446,70";"0,2"
"30/04/2023";"1600";"27,8";"30,5";"26,0";"73,0";"86,0";"61,0";"22,6";"24,1";"21,4";"982,5";"983,4";"982,4";"1,2";"143,0";"8,5";"2308,50";"1,2"
"30/04/2023";"1700";"28,3";"30,1";"27,4";"67,0";"75,0";"59,0";"21,6";"23,0";"20,7";"981,6";"982,5";"981,5";"4,3";"113,0";"7,5";"2490,20";"0,0"
"30/04/2023";"1800";"29,7";"30,0";"28,2";"62,0";"70,0";"60,0";"21,6";"22,8";"20,7";"980,9";"981,6";"980,9";"3,5";"129,0";"7,5";"2202,70";"0,0"
"30/04/2023";"1900";"28,9";"30,3";"28,8";"66,0";"67,0";"60,0";"21,9";"22,6";"21,1";"980,9";"981,2";"980,9";"4,8";"135,0";"7,4";"1424,30";"0,0"
"30/04/2023";"2000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"30/04/2023";"2100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"30/04/2023";"2200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"30/04/2023";"2300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/05/2023";"0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/05/2023";"0100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/05/2023";"0200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/05/2023";"0300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/05/2023";"0400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/05/2023";"0500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/05/2023";"0600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/05/2023";"0700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/05/2023";"0800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/05/2023";"0900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/05/2023";"1000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/05/2023";"1100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/05/2023";"1200";"25,9";"25,9";"24,8";"84,0";"92,0";"84,0";"23,0";"23,5";"22,5";"985,5";"985,6";"985,4";"2,1";"117,0";"";"1002,70";"0,0"
"01/05/2023";"1300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/05/2023";"1400";"26,9";"26,9";"24,0";"79,0";"89,0";"79,0";"22,9";"23,3";"21,6";"984,5";"985,5";"984,5";"1,6";"142,0";"8,4";"2200,70";"0,0"
"01/05/2023";"1500";"27,8";"28,1";"26,1";"72,0";"80,0";"70,0";"22,4";"23,5";"21,4";"983,4";"984,6";"983,4";"1,8";"118,0";"4,9";"1855,30";"0,0"
"01/05/2023";"1600";"29,0";"29,3";"27,7";"65,0";"73,0";"64,0";"21,8";"22,8";"21,4";"982,2";"983,4";"982,2";"1,0";"74,0";"3,6";"1514,20";"0,0"
"01/05/2023";"1700";"29,6";"30,1";"29,0";"59,0";"66,0";"58,0";"20,7";"22,5";"20,4";"981,1";"982,2";"981,1";"1,4";"126,0";"3,5";"2370,50";"0,0"
"01/05/2023";"1800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/05/2023";"1900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/05/2023";"2000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/05/2023";"2100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/05/2023";"2200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/05/2023";"2300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/05/2023";"0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/05/2023";"0100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/05/2023";"0200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/05/2023";"0300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/05/2023";"0400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/05/2023";"0500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/05/2023";"0600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/05/2023";"0700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/05/2023";"0800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/05/2023";"0900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/05/2023";"1000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/05/2023";"1100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/05/2023";"1200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/05/2023";"1300";"27,6";"28,1";"26,1";"64,0";"74,0";"63,0";"20,2";"21,8";"20,2";"983,9";"984,1";"983,9";"2,4";"117,0";"4,7";"2134,30";"0,0"
"02/05/2023";"1400";"29,3";"29,3";"27,5";"59,0";"67,0";"57,0";"20,5";"21,3";"19,6";"983,3";"984,0";"983,3";"2,3";"103,0";"5,0";"2914,10";"0,0"
"02/05/2023";"1500";"30,2";"30,3";"28,6";"52,0";"60,0";"51,0";"19,4";"20,6";"18,4";"982,3";"983,3";"982,3";"1,9";"84,0";"6,0";"2862,70";"0,0"
"02/05/2023";"1600";"30,4";"31,1";"29,8";"47,0";"55,0";"45,0";"18,0";"20,4";"17,3";"981,4";"982,3";"981,4";"2,4";"120,0";"6,0";"3210,30";"0,0"
"02/05/2023";"1700";"30,7";"31,8";"30,4";"49,0";"51,0";"46,0";"18,7";"19,8";"17,8";"980,3";"981,4";"980,3";"2,7";"132,0";"5,6";"2706,30";"0,0"
"02/05/2023";"1800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/05/2023";"1900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/05/2023";"2000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/05/2023";"2100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/05/2023";"2200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/05/2023";"2300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/05/2023";"0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/05/2023";"0100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/05/2023";"0200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/05/2023";"0300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/05/2023";"0400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/05/2023";"0500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/05/2023";"0600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/05/2023";"0700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/05/2023";"0800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/05/2023";"0900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/05/2023";"1000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/05/2023";"1100";"26,0";"";"";"80,0";"";"";"22,2";"";"";"984,5";"";"";"";"";"";"147,40";"0,0"
"03/05/2023";"1200";"27,6";"";"";"69,0";"";"";"21,4";"";"";"984,8";"";"";"1,6";"133,0";"";"876,80";"0,0"
"03/05/2023";"1300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/05/2023";"1400";"29,5";"29,8";"27,5";"59,0";"66,0";"56,0";"20,5";"21,0";"19,6";"984,1";"984,8";"984,1";"2,1";"111,0";"5,0";"2880,70";"0,0"
"03/05/2023";"1500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/05/2023";"1600";"27,5";"31,4";"27,5";"69,0";"69,0";"48,0";"21,2";"22,1";"18,5";"982,1";"982,7";"982,1";"5,7";"134,0";"9,9";"2701,80";"0,0"
"03/05/2023";"1700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/05/2023";"1800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/05/2023";"1900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/05/2023";"2000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/05/2023";"2100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/05/2023";"2200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/05/2023";"2300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/05/2023";"0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/05/2023";"0100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/05/2023";"0200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/05/2023";"0300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/05/2023";"0400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/05/2023";"0500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/05/2023";"0600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/05/2023";"0700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/05/2023";"0800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
